spec_id,taxonomy,option,controls,tier_spec,weight_id,outcome,endogenous_var,instrument_set,first_stage_f,first_stage_p,partial_r2,status,note
S4__full_iv__FE__gov__w_binary_muni_univ,S4,full_iv,FE,gov,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4,0.741701998226236,0.56339817332655,,ok,""
S4__full_iv__FE__mayor_gov__w_binary_muni_univ,S4,full_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,s_S4_Pequena,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4,3.81668852973758,0.000170363317015901,,ok,""
S4__full_iv__FE__mayor_gov__w_binary_muni_univ,S4,full_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,s_S4_Media,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4,2.34995306676769,0.0159770338571109,,ok,""
S4__full_iv__FE__mayor_gov__w_binary_muni_univ,S4,full_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,s_S4_Grande,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4,0.770178745022428,0.629155482087667,,ok,""
S4__full_iv__FE__mayor_gov__w_binary_muni_univ,S4,full_iv,FE,mayor_gov,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4,1.56933544071566,0.128136954994565,,ok,""
S4__full_iv__FE__mayor_pres__w_binary_muni_univ,S4,full_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,s_S4_Pequena,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_S4,3.59958899099636,0.000344770045251062,,ok,""
S4__full_iv__FE__mayor_pres__w_binary_muni_univ,S4,full_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,s_S4_Media,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_S4,3.13048011011647,0.00152989158916561,,ok,""
S4__full_iv__FE__mayor_pres__w_binary_muni_univ,S4,full_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,s_S4_Grande,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_S4,0.909618240943768,0.507074277334041,,ok,""
S4__full_iv__FE__mayor_pres__w_binary_muni_univ,S4,full_iv,FE,mayor_pres,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_S4,1.75352311395953,0.0810511847339323,,ok,""
S4__full_iv__FE__mayor_gov_pres__w_binary_muni_univ,S4,full_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,s_S4_Pequena,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_S4,2.93106065496086,0.000440401754812269,,ok,""
S4__full_iv__FE__mayor_gov_pres__w_binary_muni_univ,S4,full_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,s_S4_Media,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_S4,2.59269104718508,0.00189642831660773,,ok,""
S4__full_iv__FE__mayor_gov_pres__w_binary_muni_univ,S4,full_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,s_S4_Grande,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_S4,0.745468589613558,0.70756299313065,,ok,""
S4__full_iv__FE__mayor_gov_pres__w_binary_muni_univ,S4,full_iv,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_mayor_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_gov_coalition_cycle_specific_S4_Grande + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Micro + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Pequena + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Media + a10_Z_w_binary_muni_univ_pres_coalition_cycle_specific_S4_Grande + a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_S4,1.65627119632809,0.0695057829857376,,ok,""
S4__mixed__FE__mayor__w_binary_muni_univ,S4,mixed,FE,mayor,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4,2.61535017968058,0.105837939089744,,ok,""
S4__mixed__FE__gov__w_binary_muni_univ,S4,mixed,FE,gov,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4,0.795839821501826,0.372342684585948,,ok,""
S4__mixed__FE__mayor_gov__w_binary_muni_univ,S4,mixed,FE,mayor_gov,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4,1.85183895609631,0.156954729064343,,ok,""
S4__mixed__FE__mayor_pres__w_binary_muni_univ,S4,mixed,FE,mayor_pres,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_S4,2.19361355930669,0.111519490403443,,ok,""
S4__mixed__FE__mayor_gov_pres__w_binary_muni_univ,S4,mixed,FE,mayor_gov_pres,w_binary_muni_univ,log_gdp,total_bndes_initial_gdp,a10_Ztotal_w_binary_muni_univ_mayor_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_gov_coalition_cycle_specific_S4 + a10_Ztotal_w_binary_muni_univ_pres_coalition_cycle_specific_S4,1.55971154089878,0.196866282760399,,ok,""
